id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count
1219990767654948865,deloitte,2020-01-22,14:30:39,"LIVE from #WEF20: @AlanSMurray, Penny Nass of @UPS, Swami Sivasubramanian of @awscloud, @RossPerotJr, and @ScottLCorwin discuss the frontlines of the #FutureofMobility  https://t.co/yKgmI4b48l",8457092,+0000,"[{'screen_name': 'alansmurray', 'name': 'alan murray', 'id': '13565472'}, {'screen_name': 'ups', 'name': 'ups', 'id': '158129535'}, {'screen_name': 'awscloud', 'name': 'amazon web services', 'id': '66780587'}, {'screen_name': 'rossperotjr', 'name': 'ross perot jr.', 'id': '701822110155472898'}, {'screen_name': 'scottlcorwin', 'name': 'scott corwin', 'id': '735488614159749120'}]","['wef20', 'futureofmobility']",10,134
1219975505379831813,deloitte,2020-01-22,13:30:01,“You can learn from me. I can learn from you. We need to listen to each other.” Mortaza Behboudi shares his RFP for the future. What would be the biggest change you would like see? Share with Deloitte x @OneYoungWorld at #wef20:  https://t.co/5fvaJcWiLs #ReadinessReport  https://t.co/A4Surj5QsH,8457092,+0000,"[{'screen_name': 'oneyoungworld', 'name': 'one young world', 'id': '19087563'}]","['wef20', 'readinessreport']",0,23
1219952857299988481,deloitte,2020-01-22,12:00:01,"Every year ~2.7 million metric tons of plastic ends up our waterways, causing major ecological damage. Join us LIVE from @Davos as we explore solutions with @TheOceanCleanup to address this issue.  https://t.co/MMHs27DPcw #wef20  https://t.co/1a68NHv9Nf",8457092,+0000,"[{'screen_name': 'davos', 'name': 'world economic forum', 'id': '102700680'}, {'screen_name': 'theoceancleanup', 'name': 'the ocean cleanup', 'id': '1037262350'}]",['wef20'],0,9
1219950056280854528,deloitte,2020-01-22,11:48:53,"WATCH LIVE: @Deloitte Global CIO, Larry Quinlan in discussion with @Zoom's Global CIO @harrymoseleyd and other industry leaders from @McKinsey, S&amp;P Global, and @Salesforce on how technology can be leveraged to impact organizations and society all while increasing top line growth.",8457092,+0000,"[{'screen_name': 'deloitte', 'name': 'deloitte', 'id': '8457092'}, {'screen_name': 'zoom', 'name': 'zoom', 'id': '395456593'}, {'screen_name': 'harrymoseleyd', 'name': 'harry moseley', 'id': '880161782'}, {'screen_name': 'mckinsey', 'name': 'mckinsey & company', 'id': '34042766'}, {'screen_name': 'salesforce', 'name': 'salesforce', 'id': '33612317'}]",[],0,22
1219948611347341312,deloitte,2020-01-22,11:43:09,.@CNBCTV18News is streaming our “Embracing Industry 4.0: An India Narrative” event from #WEF20   Watch this conversation on the 2020 #ReadinessReport LIVE from Davos:,8457092,+0000,"[{'screen_name': 'cnbctv18news', 'name': 'cnbc-tv18', 'id': '631810714'}]","['wef20', 'readinessreport']",0,6
1219945731995234304,deloitte,2020-01-22,11:31:42,LIVE from #WEF20: Embracing Industry 4.0: An India Narrative. Deloitte and @FollowCII discuss the future of #India's economy in the #4IR and key findings from the 2020 #ReadinessReport  https://t.co/i3Uh1cC111,8457092,+0000,"[{'screen_name': 'followcii', 'name': 'confederation of indian industry', 'id': '86479411'}]","['wef20', 'india', '4ir', 'readinessreport']",12,147
1219941575737987072,deloitte,2020-01-22,11:15:11,"Business leaders are focused on delivering profits and driving revenue in the Industry 4.0 era, but more now see a bigger picture. Learn more findings in the 2020 #ReadinessReport:  https://t.co/ylK5B5KOjk  https://t.co/q0g4I0YJAJ",8457092,+0000,[],['readinessreport'],0,9
1219922658810306562,deloitte,2020-01-22,10:00:01,“Emotional intelligence will be one of the most important skills for future leaders.” @Shuaaal shares her RFP for the future. What would be the biggest change you would like see? Share with Deloitte x @OneYoungWorld  at #wef20:  https://t.co/xEYnqj4kzh #ReadinessReport  https://t.co/GyJKjc6Wrm,8457092,+0000,"[{'screen_name': 'shuaaal', 'name': 'شُعَاعْ', 'id': '272428229'}, {'screen_name': 'oneyoungworld', 'name': 'one young world', 'id': '19087563'}]","['wef20', 'readinessreport']",1,44
1219904544227938310,deloitte,2020-01-22,08:48:02,“As we grow up we are collecting data on what we can become through all our experiences...which is why we shouldn’t limit children’s experiences just to inside the classroom.”  @BrittSinghWill on our #WEF20 panel: Career aspirations and the future of work. @OECD #futureofwork  https://t.co/ih5F8v5ki3,8457092,+0000,"[{'screen_name': 'brittsinghwill', 'name': 'brittany singh williams', 'id': '978771614'}, {'screen_name': 'oecd', 'name': 'oecd ➡️ better policies for better lives', 'id': '25390350'}]","['wef20', 'futureofwork']",1,41
1219903086606667776,deloitte,2020-01-22,08:42:15,“There are many high performing students who still have low career expectations. That is because they don’t know how these #skills learned in the classroom apply in the real world.”   @SchleicherOECD shares some 🔑 findings of the @OECD &amp; @Deloitte report on our #WEF20 panel!  https://t.co/meykB764L7,8457092,+0000,"[{'screen_name': 'schleicheroecd', 'name': 'andreas schleicher', 'id': '114476497'}, {'screen_name': 'oecd', 'name': 'oecd ➡️ better policies for better lives', 'id': '25390350'}, {'screen_name': 'deloitte', 'name': 'deloitte', 'id': '8457092'}]","['skills', 'wef20']",0,16
1219900174710919168,deloitte,2020-01-22,08:30:40,"LIVE from #WEF20: Career asiprations and the future of work. Moderated by @ParmeleeMichele, featuring @SchlicherOECD, @Edu_Employer's Nick Chambers, and @GlobalShapers @BrittSinghWill  https://t.co/SVi4wb56Cz",8457092,+0000,"[{'screen_name': 'parmeleemichele', 'name': 'michele parmelee', 'id': '4830941897'}, {'screen_name': 'globalshapers', 'name': 'global shapers', 'id': '318887578'}, {'screen_name': 'brittsinghwill', 'name': 'brittany singh williams', 'id': '978771614'}]",['wef20'],8,150
1219894088679510016,deloitte,2020-01-22,08:06:29,"⌚️ In 30 minutes! Catch our next livestream event:  What does the #4IR mean for children's career aspirations? @parmeleemichele, @SchleicherOECD, @Edu_Employers' Nick Chambers, and @GlobalShapers' @BrittSinghWill discuss LIVE from #WEF20.  Tune in here on @PeriscopeCo  https://t.co/Ahz4tmAYiI",8457092,+0000,"[{'screen_name': 'parmeleemichele', 'name': 'michele parmelee', 'id': '4830941897'}, {'screen_name': 'schleicheroecd', 'name': 'andreas schleicher', 'id': '114476497'}, {'screen_name': 'edu_employers', 'name': 'education and employers charity', 'id': '173843344'}, {'screen_name': 'globalshapers', 'name': 'global shapers', 'id': '318887578'}, {'screen_name': 'brittsinghwill', 'name': 'brittany singh williams', 'id': '978771614'}, {'screen_name': 'periscopeco', 'name': 'periscope', 'id': '2445809510'}]","['4ir', 'wef20']",0,9
1219892458810761216,deloitte,2020-01-22,08:00:01,"Today in the @femalequotient #WEF20 #EqualityLounge, Deloitte's Global Chair @SharonThorneUK joins a panel: The Pipeline Catalyst: How Access to Leadership Fosters Female Advancement in the Workplace   Watch live on @Facebook:  https://t.co/Izn69R1F9l  https://t.co/mTGSE2oHAz",8457092,+0000,"[{'screen_name': 'femalequotient', 'name': 'the female quotient', 'id': '1257745806'}, {'screen_name': 'sharonthorneuk', 'name': 'sharon thorne', 'id': '1095717393307975681'}, {'screen_name': 'facebook', 'name': 'facebook', 'id': '2425151'}]","['wef20', 'equalitylounge']",0,6
1219884772769652736,deloitte,2020-01-22,07:29:28,"Full house for our @WSJ #WEF20 breakfast panel featuring  @PunitRenjen, @DowJones CEO William Lewis, Rebecca Marmot of   @Unilever, @tariqshaukat, &amp; @PHerweck of  @SchneiderElec  #ReadinessReport  https://t.co/gGhUbIv7ms",8457092,+0000,"[{'screen_name': 'wsj', 'name': 'the wall street journal', 'id': '3108351'}, {'screen_name': 'punitrenjen', 'name': 'punit renjen', 'id': '4493743294'}, {'screen_name': 'dowjones', 'name': 'dow jones', 'id': '151140821'}, {'screen_name': 'unilever', 'name': 'unilever #staysafe', 'id': '109224937'}, {'screen_name': 'tariqshaukat', 'name': 'tariq s', 'id': '1163558712'}, {'screen_name': 'pherweck', 'name': 'peter herweck', 'id': '1042778751908700160'}, {'screen_name': 'schneiderelec', 'name': 'schneider electric', 'id': '393757140'}]","['wef20', 'readinessreport']",0,15
1219873695629443072,deloitte,2020-01-22,06:45:27,“The only way we address climate is if organizations like us step up.” @punitrenjen at @WSJ Breakfast Panel at #WEF20 #climatechange   #readinessreport  https://t.co/E8KNLhyY4G,8457092,+0000,"[{'screen_name': 'punitrenjen', 'name': 'punit renjen', 'id': '4493743294'}, {'screen_name': 'wsj', 'name': 'the wall street journal', 'id': '3108351'}]","['wef20', 'climatechange', 'readinessreport']",0,18
1219864288451448832,deloitte,2020-01-22,06:08:05,LIVE from #WEF20: Industry 4.0: At the intersection of readiness and responsibility. at the @WSJ breakfast panel w/Deloitte's @PunitRenjen &amp; @dowjones CEO William Lewis #ReadinessReport  https://t.co/yHr0QpmhJA,8457092,+0000,"[{'screen_name': 'wsj', 'name': 'the wall street journal', 'id': '3108351'}, {'screen_name': 'punitrenjen', 'name': 'punit renjen', 'id': '4493743294'}, {'screen_name': 'dowjones', 'name': 'dow jones', 'id': '151140821'}]","['wef20', 'readinessreport']",5,149
1219863777560145920,deloitte,2020-01-22,06:06:03,"@WSJ Update: We'll be starting out livestream shortly, at 7:15am CET. Tune in here on #Periscope",8457092,+0000,[],['periscope'],0,1
1219848199554392064,deloitte,2020-01-22,05:04:09,⌚️In ONE HOUR: Join Deloitte along with @WSJ for a breakfast event and discussion on Industry #4IR and the findings of the 2020 #ReadinessReport. #WEF20  Tune in right here on #Periscope  https://t.co/X7wdndRxjv,8457092,+0000,"[{'screen_name': 'wsj', 'name': 'the wall street journal', 'id': '3108351'}]","['4ir', 'readinessreport', 'wef20', 'periscope']",1,9
1219841177786056705,deloitte,2020-01-22,04:36:14,Good morning to day two of #WEF20! Here’s one of our favorite Davos 🤩sightings so far...Deloitte Global CEO @PunitRenjen checking out the Deloitte  installation inspired by the 2020 #ReadinessReport!  https://t.co/5smjH5xAxe,8457092,+0000,"[{'screen_name': 'punitrenjen', 'name': 'punit renjen', 'id': '4493743294'}]","['wef20', 'readinessreport']",2,57
1219733913385537538,deloitte,2020-01-21,21:30:01,Tune into DAY TWO at #wef20:  9:30 AM (CET): Career aspirations and the future of work 12:00 PM (CET): Embracing Industry 4.0: An India Narrative 15:30 PM (CET): The Frontlines of the Future of Mobility: Latest Development in the Movement of Goods   https://t.co/CzAFTWhQrC  https://t.co/PwhRjmR0v8,8457092,+0000,[],['wef20'],0,5
1219720072379424768,deloitte,2020-01-21,20:35:01,How can business take a leading role in accelerating innovation in the #mobility ecosystem? Join us LIVE from @Davos as we discuss the #FutureofMobility via #Periscope:  https://t.co/En7otpX9hE #WEF20  https://t.co/ztQ7vlVMj3,8457092,+0000,"[{'screen_name': 'davos', 'name': 'world economic forum', 'id': '102700680'}]","['mobility', 'futureofmobility', 'periscope', 'wef20']",0,5
1219688615778963459,deloitte,2020-01-21,18:30:01,What is the economic impact of plastic pollution? Deloitte's leaders join @TheOceanCleanup's @BoyanSlat to discuss with Minster @LBPandjaitan &amp; @PlasticImpact's Kristin Hughes LIVE from #WEF20:  https://t.co/uo2prpOaoS  https://t.co/5wpMU1HLXn,8457092,+0000,"[{'screen_name': 'theoceancleanup', 'name': 'the ocean cleanup', 'id': '1037262350'}, {'screen_name': 'boyanslat', 'name': 'boyan slat', 'id': '142973143'}, {'screen_name': 'lbpandjaitan', 'name': 'luhut binsar pandjaitan', 'id': '1191556339182362624'}, {'screen_name': 'plasticimpact', 'name': 'global plastic action partnership', 'id': '1161180819932798976'}]",['wef20'],1,25
1219665966587576326,deloitte,2020-01-21,17:00:01,“The profit that companies are making at the cost of planet &amp; people will be the biggest loss for generations to come.” @vinayaneja shares his RFP for the future. Share your thoughts with Deloitte x @OneYoungWorld  at #wef20:  https://t.co/vJNoNiEJpK #ReadinessReport  https://t.co/4nltHXskwo,8457092,+0000,"[{'screen_name': 'vinayaneja', 'name': 'vinay', 'id': '1432022738'}, {'screen_name': 'oneyoungworld', 'name': 'one young world', 'id': '19087563'}]","['wef20', 'readinessreport']",0,11
1219663445928353793,deloitte,2020-01-21,16:50:00,UpLink connects new generations of changemakers to the decision makers who can implement the change needed for the next decade. Get involved:  https://t.co/BjZnw3V9BA  #wef20 @wef,8457092,+0000,"[{'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]",['wef20'],0,5
1219655055944622081,deloitte,2020-01-21,16:16:40,Happening now at #WEF20! Tune in live to watch @PunitRenjen introduce the recently launched Uplink platform!,8457092,+0000,"[{'screen_name': 'punitrenjen', 'name': 'punit renjen', 'id': '4493743294'}]",['wef20'],0,12
1219654644038803456,deloitte,2020-01-21,16:15:01,👉 How does UpLink work?   Contributions are shared with engaged online communities. A vetting system powered by AI will identify and connect high potential contributions to curated action groups to tackle specific issues. #wef20 @wef  https://t.co/PMBQZmxoEX  https://t.co/JEazzvkMwM,8457092,+0000,"[{'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]",['wef20'],0,8
1219649524253315072,deloitte,2020-01-21,15:54:41,“Some of the greatest movements in history have started because of small everyday actions.” @CLMonde references the civil rights movement in US as an example to encourage us that small actions done to address #SDGs can make an impact. #WEF20  https://t.co/PGkh4iJ9DX,8457092,+0000,"[{'screen_name': 'clmonde', 'name': 'chinenye l. monde-anumihe', 'id': '99755377'}]","['sdgs', 'wef20']",0,4
1219648642186956801,deloitte,2020-01-21,15:51:10,@SharonThorneUK @HonJulieBishop @shepleygreen @CLMonde @CommonGoalOrg The 2020 Deloitte Readiness Report can be viewed here:  https://t.co/GGFVTMw1DR,8457092,+0000,[],[],0,8
1219641608326590465,deloitte,2020-01-21,15:23:13,Deloitte Global Chair @SharonThorneUK welcome the crowd at the #WEF20 #IceVillage: “The alarm bells are sounding and there is true sense of urgency to act on some of the most pressing issues of our time.” #SDGs #Davos  https://t.co/SEnom35kxi,8457092,+0000,"[{'screen_name': 'sharonthorneuk', 'name': 'sharon thorne', 'id': '1095717393307975681'}]","['wef20', 'icevillage', 'sdgs', 'davos']",0,5
1219636904267665408,deloitte,2020-01-21,15:04:32,"LIVE from #WEF20: Urgent &amp; collective action to accelerate SDG progress @SharonThorneUK, @HonJulieBishop, @shepleygreen, @CLMonde, and @commongoalorg discuss.  https://t.co/AIt1Hlkw2n",8457092,+0000,"[{'screen_name': 'sharonthorneuk', 'name': 'sharon thorne', 'id': '1095717393307975681'}, {'screen_name': 'honjuliebishop', 'name': 'julie bishop', 'id': '89856037'}, {'screen_name': 'shepleygreen', 'name': 'michael green', 'id': '84300505'}, {'screen_name': 'clmonde', 'name': 'chinenye l. monde-anumihe', 'id': '99755377'}, {'screen_name': 'commongoalorg', 'name': 'common goal', 'id': '892497910805520384'}]",['wef20'],10,135
1219621802714025984,deloitte,2020-01-21,14:04:31,"In ONE HOUR, Join Deloitte's @SharonThorneUK along with @HonJulieBishop, @shepleygreen, @CLMonde  and @commongoalorg in the #WEF20 Ice Village for a conversation on the #SDGs   LIVE on #Periscope  https://t.co/h9mp1XMJ2a",8457092,+0000,"[{'screen_name': 'sharonthorneuk', 'name': 'sharon thorne', 'id': '1095717393307975681'}, {'screen_name': 'honjuliebishop', 'name': 'julie bishop', 'id': '89856037'}, {'screen_name': 'shepleygreen', 'name': 'michael green', 'id': '84300505'}, {'screen_name': 'clmonde', 'name': 'chinenye l. monde-anumihe', 'id': '99755377'}, {'screen_name': 'commongoalorg', 'name': 'common goal', 'id': '892497910805520384'}]","['wef20', 'sdgs', 'periscope']",0,14
1219620666539958272,deloitte,2020-01-21,14:00:01,UpLink connects new generations of changemakers to the decision-makers who can implement the change needed for the next decade. Get involved. #wef20 @salesforce   https://t.co/RwMhIstNEq,8457092,+0000,"[{'screen_name': 'salesforce', 'name': 'salesforce', 'id': '33612317'}]",['wef20'],0,6
1219610600126459904,deloitte,2020-01-21,13:20:00,"@DeloitteUS's @AbrashLara joins @femalequotient in their #EqualityLounge at #WEF20. Watch her speak on their panel: ""The Multiplier Effect: How Cultures of Inclusion and Purpose Increase Our Impact""  LIVE on @Facebook:  https://t.co/LCS7WYNcUh  https://t.co/4BRlbSOlvb",8457092,+0000,"[{'screen_name': 'abrashlara', 'name': 'lara abrash', 'id': '1136668461504053250'}, {'screen_name': 'femalequotient', 'name': 'the female quotient', 'id': '1257745806'}, {'screen_name': 'facebook', 'name': 'facebook', 'id': '2425151'}]","['equalitylounge', 'wef20']",0,7
1219590510886690817,deloitte,2020-01-21,12:00:11,"Want your voice heard at Davos? This year Deloitte and @OneYoungWorld are curating your ""RFP for the Future"" share the future changes you'd like to see in the world for a chance to be featured on our channels during #wef20:  https://t.co/D9qGPTJJ5t #ReadinessReport  https://t.co/LiRtmImDcY",8457092,+0000,"[{'screen_name': 'oneyoungworld', 'name': 'one young world', 'id': '19087563'}]","['wef20', 'readinessreport']",0,14
1219586382848458753,deloitte,2020-01-21,11:43:47,Excited to have so many Deloitte leaders joining the @femalequotient events this week at #WEF20! #EqualityLounge  @DrTerriCooper @AbrashLara @SharonThorneUK @scottlcorwin @kelly_herod @DonnaMGlass @jucuzoglu,8457092,+0000,"[{'screen_name': 'femalequotient', 'name': 'the female quotient', 'id': '1257745806'}, {'screen_name': 'drterricooper', 'name': 'terri cooper', 'id': '986306500481208321'}, {'screen_name': 'abrashlara', 'name': 'lara abrash', 'id': '1136668461504053250'}, {'screen_name': 'sharonthorneuk', 'name': 'sharon thorne', 'id': '1095717393307975681'}, {'screen_name': 'scottlcorwin', 'name': 'scott corwin', 'id': '735488614159749120'}, {'screen_name': 'kelly_herod', 'name': 'kelly herod', 'id': '817222222108565504'}, {'screen_name': 'donnamglass', 'name': 'donna glass', 'id': '279326908'}, {'screen_name': 'jucuzoglu', 'name': 'joe ucuzoglu', 'id': '90475607'}]","['wef20', 'equalitylounge']",2,21
1219565805203021824,deloitte,2020-01-21,10:22:01,Day one of Davos! Deloitte delegates are gathered in Switzerland with business &amp; political leaders from around the globe. Follow along with Deloitte and #ReadinessReport all week long:  https://t.co/ZqaIIoYiGj #wef20  https://t.co/ox4dbhDhLH,8457092,+0000,[],"['readinessreport', 'wef20']",0,5
1219560270672121856,deloitte,2020-01-21,10:00:01,“Profit has a new currency. It no longer means money. Profit is well-being for people.” Monica Moisin shares her RFP for the future. What would be the biggest change you would like see? Share with Deloitte x @OneYoungWorld  at #wef20:  https://t.co/a7yqQGfhUN #ReadinessReport  https://t.co/DDSmYwtmVe,8457092,+0000,"[{'screen_name': 'oneyoungworld', 'name': 'one young world', 'id': '19087563'}]","['wef20', 'readinessreport']",2,24
1219555420697776128,deloitte,2020-01-21,09:40:45,Looking forward to having Deloitte Global CIO @larryquinlan join this discussion! #WEF20,8457092,+0000,"[{'screen_name': 'larryquinlan', 'name': 'larry quinlan', 'id': '38995460'}]",['wef20'],0,3
1219545167012728833,deloitte,2020-01-21,09:00:00,"@DeloitteUK's Richard Houston joins the @femalequotient #EqualityLounge at #WEF20 to share his perspectives on #diversity &amp; #inclusion.   His panel, ""Expanding The Definition of Workplace Diversity"" will be streamed LIVE on @Facebook:  https://t.co/rKHmjVeH0S",8457092,+0000,"[{'screen_name': 'femalequotient', 'name': 'the female quotient', 'id': '1257745806'}, {'screen_name': 'facebook', 'name': 'facebook', 'id': '2425151'}]","['equalitylounge', 'wef20', 'diversity', 'inclusion']",0,4
1219538832091156480,deloitte,2020-01-21,08:34:50,"⌚️In 30 minutes! Catch our next livestream event: @Deloitte_JP's Hitoshi Matsumoto, @ZeroWasteAcad's @akirakakapo, and Marubeni's Fumiya Kokubu for ""Driving #SDGs and sustainable growth in Japan""  Streaming on @Facebook:  https://t.co/qREMHsdngC  #WEF20 #ReadinessReport",8457092,+0000,"[{'screen_name': 'deloitte_jp', 'name': 'デロイト トーマツ グループ（deloitte japan）', 'id': '934581441714724864'}, {'screen_name': 'zerowasteacad', 'name': 'zero waste academy', 'id': '1570777134'}, {'screen_name': 'akirakakapo', 'name': 'akira sakano / 坂野晶', 'id': '126587846'}, {'screen_name': 'facebook', 'name': 'facebook', 'id': '2425151'}]","['sdgs', 'wef20', 'readinessreport']",0,1
1219527428768399362,deloitte,2020-01-21,07:49:31,"“AI is a very powerful tool to better society. But Innovation and creativity comes from human beings.”  Max (Masato) Nakagawa, Guest Professor of @Hiroshima_Univ on our Industry 4.0 panel this morning at #WEF20   #ReadinessReport  https://t.co/KrYH2ogrIl",8457092,+0000,"[{'screen_name': 'hiroshima_univ', 'name': '広島大学', 'id': '206095952'}]","['wef20', 'readinessreport']",0,20
1219523991150505984,deloitte,2020-01-21,07:35:51,@tanvi_gautam @JCtechfuture @EDBsg @Hiroshima_Univ @JD_Corporate Deloitte Asia Pacific CEO @cindy_hook,8457092,+0000,"[{'screen_name': 'cindy_hook', 'name': 'cindy hook', 'id': '2743871748'}]",[],0,1
1219514814554263552,deloitte,2020-01-21,06:59:23,"LIVE from #WEF20: How is Industry 4.0 redefining Asia Pacific? Leaders from @Deloitte, @EDBsg, @Hiroshima_Univ, and @JD_Corporate discuss.   #ReadinessReport  https://t.co/ggivG5rIcJ",8457092,+0000,"[{'screen_name': 'deloitte', 'name': 'deloitte', 'id': '8457092'}, {'screen_name': 'edbsg', 'name': 'singapore edb', 'id': '1727052416'}, {'screen_name': 'hiroshima_univ', 'name': '広島大学', 'id': '206095952'}, {'screen_name': 'jd_corporate', 'name': 'jd.com', 'id': '2889259650'}]","['wef20', 'readinessreport']",3,134
1219508192020922368,deloitte,2020-01-21,06:33:05,"In 30 minutes, join @Deloitte for our first livestream of #WEF20: ""How is Industry 4.0 redefining Asia Pacific?"" Tune in LIVE on #Periscope   #ReadinessReport",8457092,+0000,"[{'screen_name': 'deloitte', 'name': 'deloitte', 'id': '8457092'}]","['wef20', 'periscope', 'readinessreport']",0,11
1219500492813893633,deloitte,2020-01-21,06:02:29,⏰ In ONE HOUR Deloitte kicks off with  our first livestream event of #WEF20. Join our live discussion on the #ReadinessReport and the impact of #4IR here on Twitter!  https://t.co/C02OBRE41s,8457092,+0000,[],"['wef20', 'readinessreport', '4ir']",2,8
1219394178033033219,deloitte,2020-01-20,23:00:01,Tune in on #WEF20 DAY ONE:   8:00AM (CET): How is Industry 4.0 redefining Asia Pacific? 10:00AM (CET): Insights to driving #SDGs and sustainable economic growth in Japan 16:00PM (CET): Urgent &amp; collective action to accelerate SDG progress  Join us live:  https://t.co/CFdZmVImaH  https://t.co/8yC8sVDwsD,8457092,+0000,[],"['wef20', 'sdgs']",0,2
1219371525134004224,deloitte,2020-01-20,21:30:01,"2030 is only a decade away, and we still have a long way to go to address the @UN #SDGs. Watch @HonJulieBishop, @shepleygreen, @CLMonde, and @CommonGoalOrg discuss this topic live at #WEF20. Moderated by Deloitte's @SharonThorneUK  https://t.co/wHMzvUrbFw  https://t.co/H3aMhx9u08",8457092,+0000,"[{'screen_name': 'un', 'name': 'united nations', 'id': '14159148'}, {'screen_name': 'honjuliebishop', 'name': 'julie bishop', 'id': '89856037'}, {'screen_name': 'shepleygreen', 'name': 'michael green', 'id': '84300505'}, {'screen_name': 'clmonde', 'name': 'chinenye l. monde-anumihe', 'id': '99755377'}, {'screen_name': 'commongoalorg', 'name': 'common goal', 'id': '892497910805520384'}, {'screen_name': 'sharonthorneuk', 'name': 'sharon thorne', 'id': '1095717393307975681'}]","['sdgs', 'wef20']",1,13
1219363977194545152,deloitte,2020-01-20,21:00:01,"LIVE from #WEF20: Join @AlanSMurray, Penny Nass, Swami Sivasubramanian of @awscloud, @RossPerotJr, and @scottlcorwin as they discuss the frontlines of the #FutureofMobility LIVE from @Davos via #Periscope:  https://t.co/5om9ajRLAS  https://t.co/xfIHHCk1IH",8457092,+0000,"[{'screen_name': 'alansmurray', 'name': 'alan murray', 'id': '13565472'}, {'screen_name': 'awscloud', 'name': 'amazon web services', 'id': '66780587'}, {'screen_name': 'rossperotjr', 'name': 'ross perot jr.', 'id': '701822110155472898'}, {'screen_name': 'scottlcorwin', 'name': 'scott corwin', 'id': '735488614159749120'}, {'screen_name': 'davos', 'name': 'world economic forum', 'id': '102700680'}]","['wef20', 'futureofmobility', 'periscope']",0,10
1219333778482614272,deloitte,2020-01-20,19:00:01,"LIVE from #WEF20: Leaders discuss findings from the #ReadinessReport &amp; the impact of the #4IR on the future of #India. Join @Deloitte, @FollowCII, and other leaders for a panel live via #Periscope:  https://t.co/3OHZ6nTInh  https://t.co/OD1XwKI5tC",8457092,+0000,"[{'screen_name': 'deloitte', 'name': 'deloitte', 'id': '8457092'}, {'screen_name': 'followcii', 'name': 'confederation of indian industry', 'id': '86479411'}]","['wef20', 'readinessreport', '4ir', 'india', 'periscope']",0,8
1219322451970134016,deloitte,2020-01-20,18:15:01,We're excited to have many of our Deloitte leaders joining @femalequotient's lineup of panels in their Equality Lounge from Davos. Learn how you can watch them live:  https://t.co/PkuA8lJ85o #wef20 #ReadinessReport  https://t.co/ub3NbnSMUg,8457092,+0000,"[{'screen_name': 'femalequotient', 'name': 'the female quotient', 'id': '1257745806'}]","['wef20', 'readinessreport']",1,8
1219303579833585666,deloitte,2020-01-20,17:00:01,"What does the #4IR mean for children's career aspirations? @ParmeleeMichele, @SchleicherOECD, @Edu_Employers' Nick Chambers, and @GlobalShapers Brittany Singh-Williams discuss LIVE from #WEF20:  https://t.co/wEnG4EglL7  https://t.co/zZLuhXmnU0",8457092,+0000,"[{'screen_name': 'parmeleemichele', 'name': 'michele parmelee', 'id': '4830941897'}, {'screen_name': 'schleicheroecd', 'name': 'andreas schleicher', 'id': '114476497'}, {'screen_name': 'edu_employers', 'name': 'education and employers charity', 'id': '173843344'}, {'screen_name': 'globalshapers', 'name': 'global shapers', 'id': '318887578'}]","['4ir', 'wef20']",0,6
1219286460832108544,deloitte,2020-01-20,15:52:00,Do you remember your favorite mentor? Some have a lasting impact on us. Learn more about how we're giving back to local communities #ImpactThatMatters #MentoringMonth,8457092,+0000,[],"['impactthatmatters', 'mentoringmonth']",1,29
1219277629154566145,deloitte,2020-01-20,15:16:54,“If we want to help the planet we have to begin by educating people.” Juan Carlos Viloria Doria shares his RFP for the future. What would be the biggest change you would like see? Share with Deloitte x @OneYoungWorld  at #wef20:  https://t.co/Z1gugKzeh6 #ReadinessReport  https://t.co/PHwWDwmlOh,8457092,+0000,"[{'screen_name': 'oneyoungworld', 'name': 'one young world', 'id': '19087563'}]","['wef20', 'readinessreport']",0,28
1219258281207762944,deloitte,2020-01-20,14:00:01,"LIVE from #WEF20: Join @Deloitte_JP's Hitoshi Matsumoto, @ZeroWasteAcad's @akirakakapo, and Marubeni's Fumiya Kokubu for ""Driving #SDGs and sustainable growth in Japan"" via @Facebook:  https://t.co/gml1svojz3 [In Japanese]  https://t.co/G6l9AXAXe3",8457092,+0000,"[{'screen_name': 'deloitte_jp', 'name': 'デロイト トーマツ グループ（deloitte japan）', 'id': '934581441714724864'}, {'screen_name': 'zerowasteacad', 'name': 'zero waste academy', 'id': '1570777134'}, {'screen_name': 'akirakakapo', 'name': 'akira sakano / 坂野晶', 'id': '126587846'}, {'screen_name': 'facebook', 'name': 'facebook', 'id': '2425151'}]","['wef20', 'sdgs']",0,7
1219253499298492416,deloitte,2020-01-20,13:41:01,"Our founder, William W. Deloitte, worked to positively impact his community. Today, that legacy lives on through our commitment to impact #50MillionFutures. Learn more about our WorldClass ambition during our 175th year in 2020:  https://t.co/ryGHAbHSM9 #Deloitte175  https://t.co/jTcaQ7dtmZ",8457092,+0000,[],"['50millionfutures', 'deloitte175']",0,16
1219234372391489536,deloitte,2020-01-20,12:25:01,"Not attending Davos 2020? You can still attend a series of real-time conversations that explore this year’s Davos theme, Stakeholders for a Cohesive and Sustainable World.  https://t.co/Zk0Hoatayc #wef20  https://t.co/a50zmv1Uaq",8457092,+0000,[],['wef20'],0,10
