id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count
1306609129587384326,kpmg,2020-09-17,15:01:06,Did you know that 71% of CEOs say they want to lock-in climate change gains made as a result of the pandemic? Learn more in the 2020 #CEOoutlook:  https://t.co/B0Y4QVCuYq  https://t.co/PQEi9WLy3o,267939430,+0000,[],['ceooutlook'],0,12
1306578911506161666,kpmg,2020-09-17,13:01:02,Read more in this year's #CEOoutlook:  https://t.co/Dg5nI1HUs3  https://t.co/bB52H9otsy,267939430,+0000,[],['ceooutlook'],0,11
1306291902648668162,kpmg,2020-09-16,18:00:33,"“The pandemic has given CEOs a clear sense of what is possible in the future of work"". Read more in this year's #CEOoutlook:  https://t.co/HrxY7jBunU  https://t.co/i5pMg9eX4Z",267939430,+0000,[],['ceooutlook'],0,32
1306261797066936322,kpmg,2020-09-16,16:00:56,Did you know that only 32% of CEOs feel confident in the growth prospects of the global economy? Read more in this year's #CEOoutlook:  https://t.co/1SJkXepktg  https://t.co/eKO3ZMX6TU,267939430,+0000,[],['ceooutlook'],1,13
1306246760780754944,kpmg,2020-09-16,15:01:11,"“The first decision I made as new CEO was to ask 25,000 people to work from home.” Read more in this year's #CEOoutlook. @sjhasker  https://t.co/KUwGeog6vN  https://t.co/cN9MmVMQEp",267939430,+0000,"[{'screen_name': 'sjhasker', 'name': 'steve hasker', 'id': '285724017'}]",['ceooutlook'],3,34
1305944615636393996,kpmg,2020-09-15,19:00:34,“A company cannot continue to exist without co-existing with society and with nature.” Learn more in this year's #CEOoutlook:  https://t.co/SwgZHzbhbv  https://t.co/ltVBN07N9F,267939430,+0000,[],['ceooutlook'],0,17
1305929582110011392,kpmg,2020-09-15,18:00:50,55% of CEOs changed their strategic response to the pandemic either entirely or to some degree as a result of being personally affected. Read more. #CEOoutlook  https://t.co/Y5H7zDrTuM  https://t.co/GS1QsrvdaG,267939430,+0000,[],['ceooutlook'],0,24
1305914444170629121,kpmg,2020-09-15,17:00:40,"“Organizations are increasing their investment in digital transformation to future proof their businesses."" Read this year's #CEOoutlook:  https://t.co/HrxY7jBunU  https://t.co/dkRjJQ3He8",267939430,+0000,[],['ceooutlook'],0,19
1305908923157934085,kpmg,2020-09-15,16:38:44,"“Today, you need to be a people leader above all else.” Read more in this year's #CEOoutlook:  https://t.co/MuWdjxKFmY  https://t.co/S6Urmwmxbk",267939430,+0000,[],['ceooutlook'],0,17
1305893889782448128,kpmg,2020-09-15,15:39:00,"In January, CEOs ranked talent risk behind 11 other risks to growth. However, since the start of the pandemic, talent has risen to be named as the most significant threat to their businesses. Read more in the #CEOoutlook:  https://t.co/4g6wABSpT9  https://t.co/zb3cBhwa9m",267939430,+0000,[],['ceooutlook'],0,16
1305864408669794305,kpmg,2020-09-15,13:41:51,"“For leaders, there’s a greater obligation to be more visible, empathetic, and engaged.” Read more in this year's #CEOoutlook:  https://t.co/dvr0b1PXsz  https://t.co/O6XCxMfbIt",267939430,+0000,[],['ceooutlook'],0,18
1305652131198832642,kpmg,2020-09-14,23:38:20,"After our initial #CEOoutlook survey early in the year, we conducted a follow-up 'pulse' to understand how the thinking has evolved. Read the KPMG 2020 CEO Outlook now:  https://t.co/HrxY7jBunU  https://t.co/Dsv7eKxWTy",267939430,+0000,[],['ceooutlook'],8,57
1304470171445276673,kpmg,2020-09-11,17:21:39,Congratulations to Al-Azhar University from Egypt on being named the Enactus World Champion! #EnactusWorldCup #WeAllWin,267939430,+0000,[],"['enactusworldcup', 'weallwin']",0,21
1304434803564052480,kpmg,2020-09-11,15:01:07,#COVID-19 has changed the required skillsets for both employees and leaders. #HR new reality  https://t.co/L9lqwgHpcI  https://t.co/o3RHiRbwZx,267939430,+0000,[],"['covid', 'hr']",0,18
1304408378102423552,kpmg,2020-09-11,13:16:06,The new edition of Insights into #IFRS is now out – our practical guide to help you tell your company's story  https://t.co/n7qz3V9eiy  https://t.co/y4KJ2dQVmT,267939430,+0000,[],['ifrs'],0,18
1304173264982421510,kpmg,2020-09-10,21:41:51,KPMG and @AIMA_org Global #HedgeFund survey highlights 8 key areas defining fund managers’ agenda in the new reality shaped by COVID-19. Learn more:  https://t.co/S9jYXKPR8b,267939430,+0000,"[{'screen_name': 'aima_org', 'name': 'aima', 'id': '388932692'}]",['hedgefund'],1,9
1304149902860193792,kpmg,2020-09-10,20:09:01,COVID-19 has caused pressure in #fintech investments as well as changes in consumer and business behaviors – here are the top fintech trends as we look into the post-pandemic new reality:  https://t.co/zgtTQa70jO #fintechpulse,267939430,+0000,[],"['fintech', 'fintechpulse']",0,16
1304146136119246854,kpmg,2020-09-10,19:54:03,What can we expect for #realestate in the post-COVID-19 new reality? Learn more:  https://t.co/Dafw5cd3JB  https://t.co/6grvwiQ4d2,267939430,+0000,[],['realestate'],0,11
1304072332995178496,kpmg,2020-09-10,15:00:47,You could put your customers and your employees first with a digital #HR mindset. Find out how to power cultural change in this blog.  https://t.co/72eL4KS6qR  https://t.co/xdNKDBTd4o,267939430,+0000,[],['hr'],2,12
1303749245032378369,kpmg,2020-09-09,17:36:57,Explore what #HR Pathfinders are doing differently that sets them apart from the crowd.  https://t.co/L9lqwgHpcI  https://t.co/nHi6oYPQR6,267939430,+0000,[],['hr'],0,11
